date,household_deposits,floating_mortgage_rate,six_month_term_deposit,average_weekly_earnings,ocr,activity_index,unemployment_rate,labour_force,labour_force_participation_rate,working_age_population,labour_cost_index,total_card_transactions,card_credit,card_debit,card_consumables,card_durables,card_hospitality,card_services,card_apparel,card_motor_vehicles_excl_fuel,card_fuel,card_non_retail_excl_services,gold_price,production_based_gdp,expenditure_based_gdp,nzd_usd,nzd_aud,nzd_jpy,nzd_cny,perception_curr_inflation_median_perc,perception_curr_inflation_mean_perc,expected_1_year_inflation_median_perc,expected_1_year_inflation_mean_perc,interest_rate_google,mortgage_rate_google,term_deposit_rate_google,home_loan_rate_google,ocr_google,reserve_bank_rates_google,how_to_save_money_google,cpi,cpi_food,cpi_housing_household,cpi_transport,cpi_petrol,cpi_excl_petrol,hpi,ppi_input,ppi_output,household_loans
2022-11,226277.0,7.49,4.09,1308.1466666666668,4.25,1.596083213,3.3666666666666667,2961.0,71.73333333333333,4127.0,1309.3333333333333,9806.9,6591.1,3215.9,2604.2,2005.9,1383.1,393.6,421.4,237.4,611.7,2147.2,1725.07,71993.33333333333,73029.66666666667,0.6049,0.91845,86.16845,4.34558,7.333333333333333,8.733333333333334,7.0,7.333333333333333,79.0,27.0,86.0,45.0,45.0,42.0,55.0,1197.3333333333333,1204.0,1279.6666666666667,1255.3333333333333,1379.6666666666667,1190.0,3505.3333333333335,1355.6666666666667,1366.0,255998.0
2022-12,228219.0,7.89,4.54,1315.52,4.25,0.754690456,3.4,2968.0,71.8,4134.0,1314.0,10985.8,7362.3,3623.4,3131.5,2445.8,1544.3,414.9,565.1,242.6,619.1,2020.1,1797.55,73087.0,74710.0,0.63512,0.94138,85.95454,4.43811,7.5,9.3,7.0,7.5,58.0,6.0,73.0,34.0,12.0,15.0,50.0,1203.0,1211.0,1285.0,1259.0,1345.0,1197.0,3484.0,1358.0,1370.0,257045.0
2023-01,227164.0,7.89,4.68,1320.1,4.25,0.962380517,3.4,2981.0,71.89999999999999,4146.0,1318.3333333333333,9287.5,6302.9,2984.6,2601.4,1668.9,1469.8,328.6,357.4,212.9,561.1,2085.7,1897.71,71658.66666666667,73561.33333333333,0.64055,0.92039,83.41668,4.34745,7.433333333333334,9.3,7.0,7.333333333333333,68.0,6.0,83.0,39.0,16.0,18.0,71.0,1208.0,1226.0,1289.3333333333333,1253.6666666666667,1333.3333333333333,1203.0,3450.0,1358.0,1371.0,257666.0
2023-02,227845.0,7.91,4.79,1324.68,4.75,1.407911746,3.4,2994.0,72.0,4158.0,1322.6666666666667,8835.6,5989.6,2846.0,2476.7,1553.9,1323.6,335.1,306.3,213.2,541.6,2082.9,1854.54,70230.33333333333,72412.66666666667,0.63014,0.91157,83.67457,4.30438,7.366666666666666,9.3,7.0,7.166666666666667,71.0,5.0,81.0,48.0,32.0,26.0,33.0,1213.0,1241.0,1293.6666666666667,1248.3333333333333,1321.6666666666667,1209.0,3416.0,1358.0,1372.0,258196.0
2023-03,229341.0,7.92,5.01,1329.26,4.75,1.521253426,3.4,3007.0,72.1,4170.0,1327.0,9967.0,6736.1,3230.9,2721.2,1729.3,1512.9,401.3,372.7,248.4,610.0,2366.6,1912.73,68802.0,71264.0,0.6204,0.92907,82.98619,4.28122,7.3,9.3,7.0,7.0,82.0,2.0,76.0,47.0,14.0,21.0,69.0,1218.0,1256.0,1298.0,1243.0,1310.0,1215.0,3382.0,1358.0,1373.0,258968.0
2023-04,230505.0,8.26,5.25,1334.4366666666667,5.25,0.83024625,3.466666666666667,3019.3333333333335,72.2,4181.666666666667,1331.6666666666667,9249.3,6223.1,3026.2,2610.9,1692.0,1425.8,335.5,369.4,203.2,542.4,2068.4,1999.77,69065.33333333333,71603.0,0.62131,0.92744,82.89471,4.27919,7.4,9.433333333333334,7.0,7.133333333333334,81.0,2.0,95.0,52.0,31.0,25.0,49.0,1222.3333333333333,1265.3333333333333,1303.3333333333333,1235.0,1303.3333333333333,1219.6666666666667,3371.0,1357.0,1374.0,259685.0
2023-05,231319.0,8.41,5.52,1339.6133333333332,5.5,0.983316987,3.533333333333333,3031.6666666666665,72.3,4193.333333333333,1336.3333333333333,9415.7,6282.2,3133.5,2604.9,1672.1,1333.8,390.9,358.2,232.1,530.4,2291.4,1992.13,69328.66666666667,71942.0,0.62173,0.93525,85.16574,4.34425,7.5,9.566666666666666,7.0,7.266666666666667,86.0,2.0,78.0,43.0,36.0,32.0,62.0,1226.6666666666667,1274.6666666666667,1308.6666666666667,1227.0,1296.6666666666667,1224.3333333333333,3360.0,1356.0,1375.0,260567.0
2023-06,232793.0,8.53,5.63,1344.79,5.5,1.361557844,3.6,3044.0,72.4,4205.0,1341.0,9391.1,6258.8,3132.2,2550.3,1678.2,1334.2,387.7,354.4,233.9,535.0,2315.6,1942.9,69592.0,72281.0,0.61321,0.91368,86.6291,4.39471,7.6,9.7,7.0,7.4,79.0,2.0,89.0,49.0,13.0,11.0,59.0,1231.0,1284.0,1314.0,1219.0,1290.0,1229.0,3349.0,1355.0,1376.0,261846.0
2023-07,234597.0,8.59,5.71,1352.82,5.5,0.634788814,3.7,3047.6666666666665,72.26666666666667,4217.666666666667,1346.0,9378.2,6261.0,3117.2,2611.8,1651.6,1433.7,375.5,339.2,221.4,507.7,2235.5,1951.02,69817.33333333333,71559.0,0.62219,0.92452,87.83768,4.47497,7.466666666666667,9.633333333333333,6.333333333333333,6.933333333333334,77.0,4.0,77.0,54.0,20.0,15.0,53.0,1238.3333333333333,1287.6666666666667,1321.3333333333333,1247.6666666666667,1361.0,1234.0,3367.3333333333335,1360.3333333333333,1379.6666666666667,262631.0
2023-08,235859.0,8.62,5.78,1360.85,5.5,1.390684286,3.8,3051.3333333333335,72.13333333333334,4230.333333333333,1351.0,9564.0,6343.6,3220.3,2627.9,1610.0,1385.1,396.5,322.9,231.8,576.9,2411.1,1918.7,70042.66666666667,70837.0,0.60006,0.92403,86.86532,4.34972,7.333333333333333,9.566666666666666,5.666666666666667,6.466666666666667,78.0,1.0,69.0,46.0,17.0,15.0,82.0,1245.6666666666667,1291.3333333333333,1328.6666666666667,1276.3333333333333,1432.0,1239.0,3385.6666666666665,1365.6666666666667,1383.3333333333333,263506.0
2023-09,236931.0,8.62,5.85,1368.88,5.5,0.146223335,3.9,3055.0,72.0,4243.0,1356.0,9347.0,6221.6,3125.4,2592.8,1646.4,1383.5,383.7,329.9,224.5,569.9,2214.5,1915.95,70268.0,70115.0,0.59252,0.92278,87.47824,4.32405,7.2,9.5,5.0,6.0,72.0,0.0,57.0,40.0,10.0,11.0,50.0,1253.0,1295.0,1336.0,1305.0,1503.0,1244.0,3404.0,1371.0,1387.0,264486.0
2023-10,238508.0,8.63,6.0,1377.29,5.5,0.23401786,3.933333333333333,3060.0,71.96666666666667,4252.333333333333,1360.6666666666667,9659.2,6452.4,3206.8,2702.3,1711.5,1419.7,383.7,344.6,226.6,590.6,2278.4,1916.25,71430.0,71846.0,0.59095,0.92957,88.32207,4.31832,7.133333333333334,9.7,5.0,5.833333333333333,66.0,0.0,61.0,40.0,14.0,12.0,47.0,1255.0,1290.0,1339.6666666666667,1303.6666666666667,1503.0,1246.0,3424.0,1375.3333333333333,1390.3333333333333,265547.0
2023-11,239720.0,8.63,6.0,1385.7,5.5,1.115937426,3.966666666666667,3065.0,71.93333333333334,4261.666666666667,1365.3333333333333,10317.5,6929.9,3387.7,2756.1,2004.3,1485.9,408.7,409.6,246.4,596.9,2407.5,1984.11,72592.0,73577.0,0.59869,0.92237,89.69765,4.33149,7.066666666666666,9.9,5.0,5.666666666666667,61.0,1.0,54.0,38.0,18.0,17.0,50.0,1257.0,1285.0,1343.3333333333333,1302.3333333333333,1503.0,1248.0,3444.0,1379.6666666666667,1393.6666666666667,266747.0
2023-12,241651.0,8.63,6.01,1394.11,5.5,1.053540381,4.0,3070.0,71.9,4271.0,1370.0,11284.5,7559.5,3725.0,3225.3,2370.2,1636.2,410.3,536.0,244.9,595.9,2263.8,2026.18,73754.0,75308.0,0.62158,0.93019,89.62029,4.44069,7.0,10.1,5.0,5.5,57.0,0.0,55.0,34.0,6.0,0.0,25.0,1259.0,1280.0,1347.0,1301.0,1503.0,1250.0,3464.0,1384.0,1397.0,267118.0
2024-01,241601.0,8.63,6.02,1397.6366666666663,5.5,1.465466876,4.133333333333334,3069.3333333333335,71.76666666666667,4277.0,1374.0,9783.8,6649.7,3134.1,2719.3,1657.2,1537.2,342.1,359.1,227.0,570.4,2369.7,2034.04,72423.33333333333,74312.66666666667,0.61727,0.92925,90.24925,4.42606,7.033333333333333,10.233333333333333,5.0,5.366666666666666,68.0,0.0,70.0,41.0,11.0,9.0,44.0,1261.6666666666667,1282.0,1350.3333333333333,1290.0,1491.6666666666667,1253.3333333333333,3466.0,1387.0,1400.6666666666667,267714.0
2024-02,241521.0,8.63,6.03,1401.1633333333334,5.5,2.250156901,4.266666666666667,3068.6666666666665,71.63333333333334,4283.0,1378.0,9440.4,6369.7,3070.7,2623.6,1512.1,1474.4,360.3,316.8,227.4,570.2,2354.0,2023.24,71092.66666666667,73317.33333333333,0.61281,0.93863,91.60356,4.40766,7.066666666666666,10.366666666666667,5.0,5.233333333333333,75.0,13.0,56.0,43.0,38.0,45.0,54.0,1264.3333333333333,1284.0,1353.6666666666667,1279.0,1480.3333333333333,1256.6666666666667,3468.0,1390.0,1404.3333333333333,268423.0
2024-03,243724.0,8.63,6.04,1404.69,5.5,0.944312618,4.4,3068.0,71.5,4289.0,1382.0,9866.4,6638.1,3228.3,2780.7,1613.3,1561.6,378.3,357.5,226.3,590.6,2356.6,2158.01,69762.0,72322.0,0.60889,0.92809,91.06883,4.38401,7.1,10.5,5.0,5.1,74.0,48.0,65.0,50.0,12.0,0.0,51.0,1267.0,1286.0,1357.0,1268.0,1469.0,1260.0,3470.0,1393.0,1408.0,269428.0
2024-04,244678.0,8.63,6.03,1408.69,5.5,1.425968951,4.466666666666667,3071.6666666666665,71.53333333333333,4292.0,1387.3333333333333,9356.3,6247.5,3108.8,2607.4,1572.6,1412.6,371.6,348.3,204.6,539.7,2297.8,2331.45,69591.66666666667,72151.33333333333,0.59631,0.91582,91.6426,4.316,6.733333333333333,9.633333333333333,4.666666666666667,5.166666666666666,76.0,47.0,48.0,44.0,20.0,11.0,62.0,1268.6666666666667,1286.3333333333333,1362.0,1266.0,1472.3333333333333,1261.3333333333333,3446.0,1399.3333333333333,1413.0,270105.0
2024-05,246113.0,8.63,5.95,1412.69,5.5,1.3141289,4.533333333333333,3075.3333333333335,71.56666666666666,4295.0,1392.6666666666667,9567.7,6335.2,3232.5,2667.4,1570.8,1366.8,401.2,351.9,216.1,544.4,2447.4,2351.13,69421.33333333333,71980.66666666667,0.60594,0.91548,94.50451,4.38364,6.366666666666666,8.766666666666667,4.333333333333333,5.233333333333333,76.0,7.0,53.0,43.0,23.0,10.0,49.0,1270.3333333333333,1286.6666666666667,1367.0,1264.0,1475.6666666666667,1262.6666666666667,3422.0,1405.6666666666667,1418.0,271110.0
2024-06,246323.0,8.64,5.97,1416.69,5.5,-0.945273539,4.6,3079.0,71.6,4298.0,1398.0,9036.8,6170.5,2866.4,2565.0,1535.3,1321.0,346.7,321.5,178.2,481.7,2284.8,2326.44,69251.0,71810.0,0.61418,0.92435,96.82674,4.45531,6.0,7.9,4.0,5.3,73.0,15.0,64.0,34.0,13.0,15.0,61.0,1272.0,1287.0,1372.0,1262.0,1479.0,1264.0,3398.0,1412.0,1423.0,271950.0
2024-07,249798.0,8.62,5.84,1418.78,5.5,0.86226896,4.666666666666666,3074.6666666666665,71.43333333333332,4302.333333333333,1401.0,9375.9,6403.2,2972.8,2607.1,1522.5,1345.4,393.8,296.7,199.6,502.8,2504.8,2398.2,69183.33333333333,70844.66666666667,0.60335,0.90395,95.38332,4.38319,6.0,8.0,3.8333333333333335,4.8999999999999995,81.0,31.0,56.0,62.0,23.0,16.0,56.0,1274.6666666666667,1292.6666666666667,1380.6666666666667,1253.3333333333333,1447.0,1268.3333333333333,3392.3333333333335,1421.0,1430.3333333333333,272323.0
2024-08,249292.0,8.38,5.74,1420.87,5.25,-0.25231451,4.733333333333333,3070.3333333333335,71.26666666666667,4306.666666666667,1404.0,9498.7,6482.2,3016.5,2687.8,1535.1,1371.7,389.0,300.3,193.6,500.8,2517.0,2470.15,69115.66666666667,69879.33333333333,0.608,0.91414,88.9391,4.35063,6.0,8.1,3.6666666666666665,4.5,95.0,56.0,73.0,84.0,59.0,27.0,52.0,1277.3333333333333,1298.3333333333333,1389.3333333333333,1244.6666666666667,1415.0,1272.6666666666667,3386.6666666666665,1430.0,1437.6666666666667,273228.0
2024-09,252804.0,8.38,5.67,1422.96,5.25,0.47466119,4.8,3066.0,71.1,4311.0,1407.0,9135.4,6279.6,2855.8,2585.8,1522.4,1350.7,366.3,294.6,184.0,469.0,2359.5,2570.55,69048.0,68914.0,0.62197,0.91917,89.15127,4.40485,6.0,8.2,3.5,4.1,79.0,38.0,43.0,56.0,30.0,11.0,40.0,1280.0,1304.0,1398.0,1236.0,1383.0,1277.0,3381.0,1439.0,1445.0,274422.0
2024-10,254519.0,7.89,5.27,1432.1366666666668,4.75,0.724301311,4.8999999999999995,3066.3333333333335,71.03333333333333,4315.666666666667,1409.6666666666667,9832.9,6756.8,3076.1,2742.8,1714.6,1443.6,397.2,339.3,200.5,502.7,2489.0,2690.08,70283.33333333333,70761.33333333333,0.60964,0.90713,91.06485,4.31607,6.0,8.2,3.3333333333333335,4.1,93.0,99.0,75.0,89.0,91.0,31.0,41.0,1282.3333333333333,1301.6666666666667,1400.3333333333333,1242.0,1377.0,1279.3333333333333,3392.0,1434.6666666666667,1444.3333333333333,275604.0
2024-11,255452.0,7.73,5.16,1441.3133333333333,4.25,0.767678906,5.0,3066.6666666666665,70.96666666666667,4320.333333333333,1412.3333333333333,10214.1,7084.3,3129.8,2777.0,1938.4,1529.7,404.5,388.9,205.4,515.4,2451.0,2651.13,71518.66666666667,72608.66666666667,0.59122,0.9048,90.86482,4.25875,6.0,8.2,3.1666666666666665,4.1,87.0,56.0,59.0,73.0,86.0,26.0,47.0,1284.6666666666667,1299.3333333333333,1402.6666666666667,1248.0,1371.0,1281.6666666666667,3403.0,1430.3333333333333,1443.6666666666667,277046.0
2024-12,259102.0,7.39,5.05,1450.49,4.25,1.18514314,5.1,3067.0,70.9,4325.0,1415.0,11392.2,7947.2,3445.0,3256.0,2448.3,1648.0,417.7,510.2,198.3,549.3,2361.0,2648.01,72754.0,74456.0,0.5759,0.90728,88.3465,4.19085,6.0,8.2,3.0,4.1,63.0,38.0,43.0,42.0,20.0,12.0,42.0,1287.0,1297.0,1405.0,1254.0,1365.0,1284.0,3414.0,1426.0,1443.0,278315.0
2025-01,258392.0,7.38,4.85,1455.506666666667,4.25,1.13366913,5.1,3068.0,70.86666666666667,4328.333333333333,1417.3333333333333,9958.5,7012.9,2945.7,2736.5,1649.4,1621.3,367.6,341.2,196.9,532.1,2510.3,2709.69,71616.66666666667,73708.33333333333,0.56309,0.90419,88.14188,4.11253,5.666666666666667,8.033333333333333,3.3333333333333335,4.366666666666666,84.0,42.0,66.0,63.0,34.0,19.0,54.0,1291.0,1304.6666666666667,1408.3333333333333,1257.3333333333333,1386.0,1287.6666666666667,3411.6666666666665,1439.6666666666667,1453.3333333333333,279241.0
2025-02,258651.0,6.92,4.39,1460.5233333333333,3.75,1.204854549,5.1,3069.0,70.83333333333333,4331.666666666667,1419.6666666666667,9199.4,6456.8,2742.6,2565.6,1464.0,1449.5,353.1,288.1,186.0,502.9,2387.5,2894.73,70479.33333333333,72960.66666666667,0.56797,0.90169,86.1788,4.13213,5.333333333333333,7.866666666666666,3.6666666666666665,4.633333333333334,100.0,100.0,85.0,100.0,100.0,47.0,57.0,1295.0,1312.3333333333333,1411.6666666666667,1260.6666666666667,1407.0,1291.3333333333333,3409.3333333333335,1453.3333333333333,1463.6666666666667,280057.0
2025-03,259664.0,6.91,4.26,1465.54,3.75,1.158435864,5.1,3070.0,70.8,4335.0,1422.0,9583.7,6589.9,2993.7,2807.8,1551.6,1539.8,385.8,326.9,205.3,528.7,2234.4,2983.25,69342.0,72213.0,0.57239,0.90848,85.36582,4.15109,5.0,7.7,4.0,4.9,80.0,53.0,70.0,55.0,33.0,0.0,45.0,1299.0,1320.0,1415.0,1264.0,1428.0,1295.0,3407.0,1467.0,1474.0,281293.0
2025-04,262134.0,6.67,4.03,,3.5,1.354594918,,,,,,9087.1,6200.2,2886.9,2677.0,1546.3,1406.2,362.7,321.2,178.6,485.5,2106.2,3217.64,,,0.58056,0.9252,83.95915,4.24016,5.0,7.433333333333334,4.0,5.133333333333334,88.0,90.0,73.0,76.0,75.0,0.0,45.0,1301.3333333333333,1327.0,1419.0,1259.6666666666667,1405.3333333333333,1298.0,3407.0,1467.0,1474.0,282331.0
2025-05,262271.0,6.6,4.01,,3.25,0.336939723,,,,,,9385.9,6342.0,3043.9,2748.3,1559.8,1381.3,408.1,336.6,203.3,480.9,2264.3,3309.49,,,0.5936,0.92199,85.83988,4.28386,5.0,7.166666666666667,4.0,5.366666666666666,86.0,44.0,69.0,62.0,78.0,24.0,47.0,1303.6666666666667,1334.0,1423.0,1255.3333333333333,1382.6666666666667,1301.0,3407.0,1467.0,1474.0,283756.0
2025-06,,6.47,3.91,,3.25,1.816232711,,,,,,8880.0,6067.1,2812.9,2618.7,1524.9,1298.6,367.8,318.1,181.9,440.4,2129.7,,,,0.60271,0.92762,87.08076,4.32825,5.0,6.9,4.0,5.6,78.0,45.0,60.0,60.0,31.0,14.0,62.0,1306.0,1341.0,1427.0,1251.0,1360.0,1304.0,3407.0,1467.0,1474.0,284869.0
2025-07,,,,,,,,,,,,,,,,,,,,,,,,,,0.60026,0.91766,88.10797,4.30495,,,,,84.0,52.0,97.0,73.0,49.0,4.0,41.0,,,,,,,,,,
2025-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.0,34.0,100.0,55.0,23.0,0.0,51.0,,,,,,,,,,
