date,household_deposits,card_consumables,card_credit,household_loans,google_home_loan_rate_search,unemployment_rate,employed_labour_force,labour_force_participation_rate,labour_cost_index,cpi,cpi_housing_household,cpi_qq,cpi_yy,production_based_gdp,production_based_gdp_qq,production_based_gdp_yy
2013-04,112608,1443.5,2306.3,135859.0,15.0,5.866666666666666,2197.0,67.3,1071.3333333333333,958.3333333333334,879.3333333333334,0.33333333333333337,0.8333333333333334,51309.333333333336,0.16666666666666674,2.033333333333333
2013-05,113281,1492.2,2352.4,136574.0,10.0,5.933333333333334,2201.0,67.4,1072.6666666666667,958.6666666666666,882.6666666666666,0.2666666666666667,0.7666666666666666,51359.666666666664,0.6333333333333335,2.1666666666666665
2013-06,113904,1435.5,2221.0,137289.0,13.0,6.0,2205.0,67.5,1074.0,959.0,886.0,0.2,0.7,51410.0,1.1,2.3
2013-07,115473,1470.4,2375.1,137883.6667,17.0,5.933333333333334,2216.3333333333335,67.7,1075.6666666666667,962.0,888.6666666666666,0.43333333333333335,0.9333333333333332,51617.666666666664,0.9333333333333333,2.4666666666666663
2013-08,115717,1522.9,2369.5,138478.3333,16.0,5.866666666666666,2227.6666666666665,67.89999999999999,1077.3333333333333,965.0,891.3333333333334,0.6666666666666666,1.1666666666666665,51825.333333333336,0.7666666666666666,2.6333333333333333
2013-09,116176,1465.1,2288.2,139073.0,12.0,5.8,2239.0,68.1,1079.0,968.0,894.0,0.9,1.4,52033.0,0.6,2.8
2013-10,116765,1571.2,2502.5,139784.3333,0.0,5.766666666666667,2245.3333333333335,68.16666666666666,1080.3333333333333,968.3333333333334,895.6666666666666,0.6333333333333333,1.4666666666666666,53133.666666666664,0.5333333333333333,2.433333333333333
2013-11,117768,1600.2,2654.4,140495.6667,0.0,5.733333333333333,2251.6666666666665,68.23333333333333,1081.6666666666667,968.6666666666666,897.3333333333334,0.3666666666666667,1.5333333333333334,54234.333333333336,0.4666666666666667,2.0666666666666664
2013-12,120171,1855.9,3100.6,141207.0,0.0,5.7,2258.0,68.3,1083.0,969.0,899.0,0.1,1.6,55335.0,0.4,1.7
2014-01,119832,1571.4,2563.1,141771.0,9.0,5.666666666666667,2265.6666666666665,68.39999999999999,1084.3333333333333,970.0,901.3333333333334,0.16666666666666669,1.5666666666666667,54587.666666666664,0.7666666666666667,2.3333333333333335
2014-02,120151,1464.8,2478.4,142335.0,10.0,5.633333333333333,2273.3333333333335,68.5,1085.6666666666667,971.0,903.6666666666666,0.23333333333333334,1.5333333333333334,53840.333333333336,1.1333333333333333,2.966666666666667
2014-03,120811,1599.5,2628.6,142899.0,19.0,5.6,2281.0,68.6,1087.0,972.0,906.0,0.3,1.5,53093.0,1.5,3.6
2014-04,121865,1533.4,2430.7,143506.0,14.0,5.5,2284.0,68.5,1088.6666666666667,973.0,909.3333333333334,0.3,1.5333333333333334,53025.333333333336,1.1333333333333333,3.3666666666666667
2014-05,122598,1595.0,2524.8,144113.0,0.0,5.3999999999999995,2287.0,68.39999999999999,1090.3333333333333,974.0,912.6666666666666,0.3,1.5666666666666667,52957.666666666664,0.7666666666666666,3.1333333333333333
2014-06,123197,1497.0,2363.6,144720.0,11.0,5.3,2290.0,68.3,1092.0,975.0,916.0,0.3,1.6,52890.0,0.4,2.9
2014-07,124379,1562.1,2499.0,145154.0,0.0,5.3,2298.3333333333335,68.39999999999999,1093.3333333333333,976.0,919.0,0.3,1.4000000000000001,53256.0,0.7,3.1999999999999997
2014-08,124717,1599.5,2462.8,145588.0,9.0,5.3,2306.6666666666665,68.5,1094.6666666666667,977.0,922.0,0.3,1.2,53622.0,1.0,3.5
2014-09,126842,1537.0,2445.3,146022.0,13.0,5.3,2315.0,68.6,1096.0,978.0,925.0,0.3,1.0,53988.0,1.3,3.8
2014-10,127931,1658.7,2682.3,146699.6667,10.0,5.366666666666666,2325.3333333333335,68.83333333333333,1098.0,977.3333333333334,926.0,0.13333333333333333,0.9333333333333333,55346.0,1.3666666666666667,4.166666666666667
2014-11,128480,1667.3,2779.1,147377.3333,18.0,5.433333333333334,2335.6666666666665,69.06666666666666,1100.0,976.6666666666666,927.0,-0.033333333333333326,0.8666666666666667,56704.0,1.4333333333333333,4.533333333333333
2014-12,130842,1955.8,3288.7,148055.0,0.0,5.5,2346.0,69.3,1102.0,976.0,928.0,-0.2,0.8,58062.0,1.5,4.9
